CId,SId,Year,Cost,Num
25,95,2014,1800000,10
4,99,2014,1800000,10
13,107,2014,1500000,8
2,113,2014,1800000,10
21,116,2014,1800000,10
8,121,2014,2000000,12
6,125,2014,1800000,10
11,126,2014,1800000,10
12,129,2014,2000000,12
6,132,2014,1800000,10
11,134,2014,1800000,10
16,135,2014,1500000,8
22,138,2014,1800000,10
14,141,2014,1800000,10
10,146,2014,2000000,12
15,148,2014,1500000,8
30,153,2014,1500000,8
27,155,2014,1500000,8
5,158,2014,2000000,12
25,163,2014,1800000,10
29,164,2014,2000000,12
8,174,2014,2000000,12
23,184,2014,1800000,10
2,186,2014,1800000,10
26,188,2014,1500000,8
25,189,2014,1800000,10
15,191,2014,1500000,8
18,192,2014,1500000,8
28,195,2014,2000000,12
27,205,2014,1500000,8
9,206,2014,1800000,10
24,212,2014,1500000,8
16,216,2014,1500000,8
30,221,2014,1500000,8
20,222,2014,1500000,8
30,224,2014,1500000,8
7,225,2014,1800000,10
17,232,2014,2000000,12
15,233,2014,1500000,8
12,234,2014,2000000,12
17,236,2014,2000000,12
15,245,2014,1500000,8
17,247,2014,2000000,12
30,252,2014,1500000,8
25,253,2014,1800000,10
11,254,2014,1800000,10
14,258,2014,1800000,10
12,263,2014,2000000,12
2,264,2014,1800000,10
19,266,2014,1500000,8
25,267,2014,1800000,10
16,276,2014,1500000,8
7,279,2014,1800000,10
2,287,2014,1800000,10
27,290,2014,1500000,8
3,296,2014,2000000,12
14,299,2014,1800000,10
5,301,2014,2000000,12
13,302,2014,1500000,8
3,306,2014,2000000,12
18,311,2014,1500000,8
19,312,2014,1500000,8
29,314,2014,2000000,12
20,315,2014,1500000,8
2,328,2014,1800000,10
12,330,2014,2000000,12
18,331,2014,1500000,8
23,332,2014,1800000,10
27,335,2014,1500000,8
8,339,2014,2000000,12
24,340,2014,1500000,8
19,341,2014,1500000,8
1,342,2014,1800000,10
1,343,2014,1800000,10
22,344,2014,1800000,10
24,345,2014,1500000,8
9,357,2014,1800000,10
13,359,2014,1500000,8
12,365,2014,2000000,12
16,372,2014,1500000,8
30,375,2014,1500000,8
30,376,2014,1500000,8
15,390,2014,1500000,8
25,394,2014,1800000,10
30,395,2014,1500000,8
26,399,2014,1500000,8
15,400,2014,1500000,8
28,405,2014,2000000,12
30,414,2014,1500000,8
20,423,2014,1500000,8
12,426,2014,2000000,12
6,429,2014,1800000,10
30,433,2014,1500000,8
17,435,2014,2000000,12
17,438,2014,2000000,12
26,441,2014,1500000,8
16,445,2014,1500000,8
14,447,2014,1800000,10
8,449,2014,2000000,12
22,458,2014,1800000,10
3,460,2014,2000000,12
1,466,2014,1800000,10
2,471,2014,1800000,10
25,484,2014,1800000,10
4,485,2014,1800000,10
5,491,2014,2000000,12
21,493,2014,1800000,10
15,500,2014,1500000,8
21,501,2014,1800000,10
27,502,2014,1500000,8
5,503,2014,2000000,12
29,512,2014,2000000,12
17,514,2014,2000000,12
23,515,2014,1800000,10
7,516,2014,1800000,10
25,518,2014,1800000,10
24,521,2014,1500000,8
17,531,2014,2000000,12
19,534,2014,1500000,8
4,535,2014,1800000,10
21,539,2014,1800000,10
2,540,2014,1800000,10
30,545,2014,1500000,8
2,551,2014,1800000,10
24,552,2014,1500000,8
23,553,2014,1800000,10
10,562,2014,2000000,12
17,571,2014,2000000,12
15,574,2014,1500000,8
26,576,2014,1500000,8
19,582,2014,1500000,8
28,583,2014,2000000,12
23,584,2014,1800000,10
28,588,2014,2000000,12
22,589,2014,1800000,10
6,594,2014,1800000,10
10,623,2014,2000000,12
28,627,2014,2000000,12
29,630,2014,2000000,12
23,632,2014,1800000,10
1,633,2014,1800000,10
13,635,2014,1500000,8
2,647,2014,1800000,10
22,648,2014,1800000,10
20,652,2014,1500000,8
12,655,2014,2000000,12
19,656,2014,1500000,8
30,658,2014,1500000,8
8,662,2014,2000000,12
4,673,2014,1800000,10
28,674,2014,2000000,12
13,678,2014,1500000,8
23,689,2014,1800000,10
21,699,2014,1800000,10
20,701,2014,1500000,8
9,706,2014,1800000,10
5,707,2014,2000000,12
8,708,2014,2000000,12
27,709,2014,1500000,8
2,719,2014,1800000,10
4,723,2014,1800000,10
27,725,2014,1500000,8
29,726,2014,2000000,12
5,732,2014,2000000,12
24,749,2014,1500000,8
10,761,2014,2000000,12
27,764,2014,1500000,8
5,766,2014,2000000,12
19,769,2014,1500000,8
5,771,2014,2000000,12
23,782,2014,1800000,10
11,785,2014,1800000,10
23,790,2014,1800000,10
21,791,2014,1800000,10
12,792,2014,2000000,12
20,806,2014,1500000,8
22,809,2014,1800000,10
8,815,2014,2000000,12
16,820,2014,1500000,8
11,821,2014,1800000,10
24,829,2014,1500000,8
5,832,2014,2000000,12
28,836,2014,2000000,12
2,842,2014,1800000,10
13,846,2014,1500000,8
3,854,2014,2000000,12
28,859,2014,2000000,12
6,864,2014,1800000,10
10,866,2014,2000000,12
18,867,2014,1500000,8
15,869,2014,1500000,8
8,882,2014,2000000,12
18,885,2014,1500000,8
28,886,2014,2000000,12
11,893,2014,1800000,10
27,900,2014,1500000,8
14,904,2014,1800000,10
24,906,2014,1500000,8
22,913,2014,1800000,10
17,916,2014,2000000,12
22,922,2014,1800000,10
13,926,2014,1500000,8
4,929,2014,1800000,10
24,937,2014,1500000,8
9,940,2014,1800000,10
22,947,2014,1800000,10
20,953,2014,1500000,8
1,962,2014,1800000,10
30,964,2014,1500000,8
30,965,2014,1500000,8
3,966,2014,2000000,12
28,975,2014,2000000,12
23,976,2014,1800000,10
13,984,2014,1500000,8
4,996,2014,1800000,10
28,997,2014,2000000,12
9,998,2014,1800000,10
12,1000,2014,2000000,12
18,1003,2014,1500000,8
24,1011,2014,1500000,8
6,1014,2014,1800000,10
29,1017,2014,2000000,12
29,1018,2014,2000000,12
4,1020,2014,1800000,10
14,1023,2014,1800000,10
15,1024,2014,1500000,8
28,1038,2014,2000000,12
1,1041,2014,1800000,10
23,1057,2014,1800000,10
10,1058,2014,2000000,12
22,1065,2014,1800000,10
8,1067,2014,2000000,12
26,1068,2014,1500000,8
16,1071,2014,1500000,8
30,1078,2014,1500000,8
5,1082,2014,2000000,12
3,1084,2014,2000000,12
11,1086,2014,1800000,10
3,1087,2014,2000000,12
10,1092,2014,2000000,12
28,1101,2014,2000000,12
16,1102,2014,1500000,8
17,1103,2014,2000000,12
27,1111,2014,1500000,8
14,1112,2014,1800000,10
26,1114,2014,1500000,8
20,1115,2014,1500000,8
24,1117,2014,1500000,8
12,1125,2014,2000000,12
20,1136,2014,1500000,8
19,1138,2014,1500000,8
15,1143,2014,1500000,8
1,1153,2014,1800000,10
6,1156,2014,1800000,10
19,1160,2014,1500000,8
26,1167,2014,1500000,8
5,1169,2014,2000000,12
12,1189,2014,2000000,12
3,1199,2014,2000000,12
26,1200,2014,1500000,8
26,1211,2014,1500000,8
2,1216,2014,1800000,10
25,1222,2014,1800000,10
15,1223,2014,1500000,8
13,1230,2014,1500000,8
1,1235,2014,1800000,10
20,1237,2014,1500000,8
25,1239,2014,1800000,10
27,1243,2014,1500000,8
26,1244,2014,1500000,8
1,1253,2014,1800000,10
19,1261,2014,1500000,8
7,1265,2014,1800000,10
14,1267,2014,1800000,10
13,1271,2014,1500000,8
16,1273,2014,1500000,8
11,1277,2014,1800000,10
6,1282,2014,1800000,10
5,1286,2014,2000000,12
6,1287,2014,1800000,10
25,1293,2014,1800000,10
13,1296,2014,1500000,8
12,1301,2014,2000000,12
14,1305,2014,1800000,10
2,1306,2014,1800000,10
17,1327,2014,2000000,12
23,1328,2014,1800000,10
7,1329,2014,1800000,10
30,1332,2014,1500000,8
21,1344,2014,1800000,10
8,1345,2014,2000000,12
26,1348,2014,1500000,8
1,1350,2014,1800000,10
17,1355,2014,2000000,12
22,1357,2014,1800000,10
26,1359,2014,1500000,8
27,1360,2014,1500000,8
20,1366,2014,1500000,8
18,1373,2014,1500000,8
28,1381,2014,2000000,12
18,1389,2014,1500000,8
21,1393,2014,1800000,10
8,1395,2014,2000000,12
14,1398,2014,1800000,10
14,1400,2014,1800000,10
2,1404,2014,1800000,10
24,1408,2014,1500000,8
1,1413,2014,1800000,10
11,1414,2014,1800000,10
25,1416,2014,1800000,10
19,1417,2014,1500000,8
26,1425,2014,1500000,8
24,1428,2014,1500000,8
22,1434,2014,1800000,10
12,1436,2014,2000000,12
17,1445,2014,2000000,12
30,1447,2014,1500000,8
18,1449,2014,1500000,8
12,1453,2014,2000000,12
26,1457,2014,1500000,8
16,1466,2014,1500000,8
1,1468,2014,1800000,10
1,1475,2014,1800000,10
8,1483,2014,2000000,12
14,1490,2014,1800000,10
6,1497,2014,1800000,10
23,1500,2014,1800000,10
12,1502,2014,2000000,12
7,1504,2014,1800000,10
13,1505,2014,1500000,8
4,1508,2014,1800000,10
20,1511,2014,1500000,8
9,1513,2014,1800000,10
7,1522,2014,1800000,10
1,1530,2014,1800000,10
8,1533,2014,2000000,12
4,1545,2014,1800000,10
2,1548,2014,1800000,10
16,1550,2014,1500000,8
6,1551,2014,1800000,10
29,1559,2014,2000000,12
5,1560,2014,2000000,12
17,1561,2014,2000000,12
24,1563,2014,1500000,8
14,1569,2014,1800000,10
7,1582,2014,1800000,10
23,1585,2014,1800000,10
9,1591,2014,1800000,10
21,1600,2014,1800000,10
20,1608,2014,1500000,8
29,1615,2014,2000000,12
21,1616,2014,1800000,10
27,1637,2014,1500000,8
1,1641,2014,1800000,10
20,1644,2014,1500000,8
5,1648,2014,2000000,12
18,1652,2014,1500000,8
15,1658,2014,1500000,8
25,1664,2014,1800000,10
22,1665,2014,1800000,10
28,1667,2014,2000000,12
3,1669,2014,2000000,12
22,1673,2014,1800000,10
17,1676,2014,2000000,12
11,1677,2014,1800000,10
16,1682,2014,1500000,8
21,1686,2014,1800000,10
8,1688,2014,2000000,12
10,1689,2014,2000000,12
9,1690,2014,1800000,10
22,1709,2014,1800000,10
3,1710,2014,2000000,12
14,1715,2014,1800000,10
15,1726,2014,1500000,8
5,1731,2014,2000000,12
27,1735,2014,1500000,8
26,1737,2014,1500000,8
18,1740,2014,1500000,8
8,1742,2014,2000000,12
29,1743,2014,2000000,12
4,1749,2014,1800000,10
7,1776,2014,1800000,10
6,1780,2014,1800000,10
29,1781,2014,2000000,12
25,1787,2014,1800000,10
15,1790,2014,1500000,8
6,1795,2014,1800000,10
5,1805,2014,2000000,12
16,1814,2014,1500000,8
19,1815,2014,1500000,8
21,1818,2014,1800000,10
18,1825,2014,1500000,8
25,1838,2014,1800000,10
12,1845,2014,2000000,12
6,1854,2014,1800000,10
2,1858,2014,1800000,10
7,1860,2014,1800000,10
23,1863,2014,1800000,10
8,1866,2014,2000000,12
6,1873,2014,1800000,10
16,1876,2014,1500000,8
4,1877,2014,1800000,10
17,1878,2014,2000000,12
9,1879,2014,1800000,10
2,1880,2014,1800000,10
3,1881,2014,2000000,12
16,1888,2014,1500000,8
9,1889,2014,1800000,10
8,1900,2014,2000000,12
10,1911,2014,2000000,12
18,1913,2014,1500000,8
10,1914,2014,2000000,12
16,1915,2014,1500000,8
11,1921,2014,1800000,10
27,1922,2014,1500000,8
7,1933,2014,1800000,10
30,1934,2014,1500000,8
13,1935,2014,1500000,8
24,1940,2014,1500000,8
4,1966,2014,1800000,10
13,1969,2014,1500000,8
13,1970,2014,1500000,8
28,1971,2014,2000000,12
6,1972,2014,1800000,10
30,1978,2014,1500000,8
15,1982,2014,1500000,8
17,1990,2014,2000000,12
12,1995,2014,2000000,12
14,1997,2014,1800000,10
18,2001,2014,1500000,8
3,2003,2014,2000000,12
24,2007,2014,1500000,8
21,2010,2014,1800000,10
10,2012,2014,2000000,12
19,2014,2014,1500000,8
20,2016,2014,1500000,8
21,2017,2014,1800000,10
26,2023,2014,1500000,8
30,2025,2014,1500000,8
15,2036,2014,1500000,8
2,2047,2014,1800000,10
6,2050,2014,1800000,10
2,2051,2014,1800000,10
11,2053,2014,1800000,10
22,2054,2014,1800000,10
23,2057,2014,1800000,10
23,2059,2014,1800000,10
6,2060,2014,1800000,10
8,2068,2014,2000000,12
11,2080,2014,1800000,10
25,2090,2014,1800000,10
25,2091,2014,1800000,10
5,2095,2014,2000000,12
26,2097,2014,1500000,8
27,2098,2014,1500000,8
28,2102,2014,2000000,12
10,2103,2014,2000000,12
29,2112,2014,2000000,12
3,2113,2014,2000000,12
3,2114,2014,2000000,12
15,2119,2014,1500000,8
29,2121,2014,2000000,12
18,2128,2014,1500000,8
9,2129,2014,1800000,10
21,2131,2014,1800000,10
9,2132,2014,1800000,10
14,2135,2014,1800000,10
3,2145,2014,2000000,12
10,2146,2014,2000000,12
26,2148,2014,1500000,8
14,2153,2014,1800000,10
17,2155,2014,2000000,12
22,2158,2014,1800000,10
25,2159,2014,1800000,10
12,2160,2014,2000000,12
14,2166,2014,1800000,10
14,2175,2014,1800000,10
13,2180,2014,1500000,8
1,2183,2014,1800000,10
13,2188,2014,1500000,8
20,2197,2014,1500000,8
11,2201,2014,1800000,10
11,2205,2014,1800000,10
8,2206,2014,2000000,12
19,2208,2014,1500000,8
17,2209,2014,2000000,12
15,2210,2014,1500000,8
24,2211,2014,1500000,8
4,2213,2014,1800000,10
21,2226,2014,1800000,10
9,2228,2014,1800000,10
19,2230,2014,1500000,8
4,2233,2014,1800000,10
1,2237,2014,1800000,10
6,2241,2014,1800000,10
18,2245,2014,1500000,8
4,2246,2014,1800000,10
8,2249,2014,2000000,12
23,2254,2014,1800000,10
17,2261,2014,2000000,12
13,2267,2014,1500000,8
26,2273,2014,1500000,8
7,2281,2014,1800000,10
13,2288,2014,1500000,8
9,2289,2014,1800000,10
10,2290,2014,2000000,12
29,2293,2014,2000000,12
7,2295,2014,1800000,10
28,2315,2014,2000000,12
20,2324,2014,1500000,8
29,2325,2014,2000000,12
17,2327,2014,2000000,12
19,2334,2014,1500000,8
16,2340,2014,1500000,8
10,2348,2014,2000000,12
22,2352,2014,1800000,10
14,2365,2014,1800000,10
4,2370,2014,1800000,10
18,2371,2014,1500000,8
12,2372,2014,2000000,12
21,2378,2014,1800000,10
5,2382,2014,2000000,12
9,2387,2014,1800000,10
10,2389,2014,2000000,12
16,2391,2014,1500000,8
17,2392,2014,2000000,12
7,2398,2014,1800000,10
4,2400,2014,1800000,10
30,2404,2014,1500000,8
30,2407,2014,1500000,8
23,2415,2014,1800000,10
10,2432,2014,2000000,12
25,2435,2014,1800000,10
24,2437,2014,1500000,8
23,2441,2014,1800000,10
30,2443,2014,1500000,8
6,2445,2014,1800000,10
30,2448,2014,1500000,8
9,2455,2014,1800000,10
7,2472,2014,1800000,10
13,2477,2014,1500000,8
25,2486,2014,1800000,10
29,2489,2014,2000000,12
20,2491,2014,1500000,8
13,2496,2014,1500000,8
24,2502,2014,1500000,8
3,2505,2014,2000000,12
29,2506,2014,2000000,12
4,2510,2014,1800000,10
21,2522,2014,1800000,10
8,2525,2014,2000000,12
13,2535,2014,1500000,8
22,2538,2014,1800000,10
19,2550,2014,1500000,8
27,2553,2014,1500000,8
10,2563,2014,2000000,12
29,2568,2014,2000000,12
21,2573,2014,1800000,10
25,2575,2014,1800000,10
10,2584,2014,2000000,12
24,2598,2014,1500000,8
7,2599,2014,1800000,10
1,2603,2014,1800000,10
27,2605,2014,1500000,8
1,2608,2014,1800000,10
21,2612,2014,1800000,10
2,2614,2014,1800000,10
23,2615,2014,1800000,10
1,2618,2014,1800000,10
15,2622,2014,1500000,8
27,2632,2014,1500000,8
14,2633,2014,1800000,10
24,2639,2014,1500000,8
11,2643,2014,1800000,10
3,2652,2014,2000000,12
28,2654,2014,2000000,12
24,2655,2014,1500000,8
26,2658,2014,1500000,8
3,2659,2014,2000000,12
27,2668,2014,1500000,8
18,2669,2014,1500000,8
4,2670,2014,1800000,10
18,2678,2014,1500000,8
1,2680,2014,1800000,10
9,2689,2014,1800000,10
22,2691,2014,1800000,10
7,2697,2014,1800000,10
30,2705,2014,1500000,8
19,2712,2014,1500000,8
21,2713,2014,1800000,10
9,2716,2014,1800000,10
7,2718,2014,1800000,10
11,2733,2014,1800000,10
24,2735,2014,1500000,8
3,2741,2014,2000000,12
27,2748,2014,1500000,8
24,2751,2014,1500000,8
19,2752,2014,1500000,8
11,2756,2014,1800000,10
23,2757,2014,1800000,10
22,2777,2014,1800000,10
22,2783,2014,1800000,10
8,2788,2014,2000000,12
1,2791,2014,1800000,10
24,2792,2014,1500000,8
5,2796,2014,2000000,12
11,2801,2014,1800000,10
14,2807,2014,1800000,10
14,2809,2014,1800000,10
6,2816,2014,1800000,10
4,2817,2014,1800000,10
25,2818,2014,1800000,10
8,2822,2014,2000000,12
24,2828,2014,1500000,8
22,2829,2014,1800000,10
25,2845,2014,1800000,10
19,2848,2014,1500000,8
20,2849,2014,1500000,8
20,2857,2014,1500000,8
21,2861,2014,1800000,10
11,2870,2014,1800000,10
22,2888,2014,1800000,10
5,2902,2014,2000000,12
14,2903,2014,1800000,10
14,2904,2014,1800000,10
1,2906,2014,1800000,10
18,2907,2014,1500000,8
3,2912,2014,2000000,12
10,2914,2014,2000000,12
10,2917,2014,2000000,12
19,2924,2014,1500000,8
28,2929,2014,2000000,12
4,2935,2014,1800000,10
9,2949,2014,1800000,10
2,2969,2014,1800000,10
1,2971,2014,1800000,10
29,2977,2014,2000000,12
7,2978,2014,1800000,10
19,2979,2014,1500000,8
15,2984,2014,1500000,8
22,2986,2014,1800000,10
18,2994,2014,1500000,8
27,2998,2014,1500000,8
27,3001,2014,1500000,8
18,3002,2014,1500000,8
23,3003,2014,1800000,10
17,3004,2014,2000000,12
7,3020,2014,1800000,10
7,3022,2014,1800000,10
11,3024,2014,1800000,10
2,3030,2014,1800000,10
16,3034,2014,1500000,8
12,3036,2014,2000000,12
21,3037,2014,1800000,10
24,3042,2014,1500000,8
9,3060,2014,1800000,10
5,3067,2014,2000000,12
7,3069,2014,1800000,10
11,3070,2014,1800000,10
29,3081,2014,2000000,12
18,3082,2014,1500000,8
28,3083,2014,2000000,12
12,3088,2014,2000000,12
25,3091,2014,1800000,10
5,3093,2014,2000000,12
3,3097,2014,2000000,12
21,3101,2014,1800000,10
14,3108,2014,1800000,10
19,3111,2014,1500000,8
29,3112,2014,2000000,12
27,3120,2014,1500000,8
3,3125,2014,2000000,12
8,3129,2014,2000000,12
25,3130,2014,1800000,10
26,3139,2014,1500000,8
28,3146,2014,2000000,12
29,3157,2014,2000000,12
21,3159,2014,1800000,10
4,3162,2014,1800000,10
15,3166,2014,1500000,8
7,3167,2014,1800000,10
3,3169,2014,2000000,12
1,3176,2014,1800000,10
16,3186,2014,1500000,8
11,3189,2014,1800000,10
6,3192,2014,1800000,10
3,3194,2014,2000000,12
12,3195,2014,2000000,12
15,3201,2014,1500000,8
9,3207,2014,1800000,10
8,3209,2014,2000000,12
14,3211,2014,1800000,10
29,3213,2014,2000000,12
12,3215,2014,2000000,12
18,3220,2014,1500000,8
2,3227,2014,1800000,10
20,3231,2014,1500000,8
25,3235,2014,1800000,10
30,3242,2014,1500000,8
1,3246,2014,1800000,10
20,3250,2014,1500000,8
16,3252,2014,1500000,8
11,3253,2014,1800000,10
6,3262,2014,1800000,10
11,3267,2014,1800000,10
7,3275,2014,1800000,10
20,3277,2014,1500000,8
6,3278,2014,1800000,10
19,3284,2014,1500000,8
16,3285,2014,1500000,8
26,3290,2014,1500000,8
20,3304,2014,1500000,8
17,3307,2014,2000000,12
27,3312,2014,1500000,8
23,3322,2014,1800000,10
2,3331,2014,1800000,10
5,3339,2014,2000000,12
16,3346,2014,1500000,8
13,3348,2014,1500000,8
30,3354,2014,1500000,8
9,3357,2014,1800000,10
6,3358,2014,1800000,10
10,3361,2014,2000000,12
17,3362,2014,2000000,12
9,3366,2014,1800000,10
12,3367,2014,2000000,12
10,3370,2014,2000000,12
5,3376,2014,2000000,12
29,3384,2014,2000000,12
5,3386,2014,2000000,12
17,3399,2014,2000000,12
14,3401,2014,1800000,10
1,3405,2014,1800000,10
13,3415,2014,1500000,8
28,3416,2014,2000000,12
11,3419,2014,1800000,10
15,3425,2014,1500000,8
1,3429,2014,1800000,10
29,3436,2014,2000000,12
2,3437,2014,1800000,10
28,3442,2014,2000000,12
26,3445,2014,1500000,8
2,3449,2014,1800000,10
12,3452,2014,2000000,12
4,3458,2014,1800000,10
19,3462,2014,1500000,8
15,3463,2014,1500000,8
10,3471,2014,2000000,12
28,3472,2014,2000000,12
10,3476,2014,2000000,12
18,3482,2014,1500000,8
22,3483,2014,1800000,10
13,3484,2014,1500000,8
9,3490,2014,1800000,10
28,3502,2014,2000000,12
19,3503,2014,1500000,8
3,3504,2014,2000000,12
30,3510,2014,1500000,8
9,3516,2014,1800000,10
23,3522,2014,1800000,10
27,3525,2014,1500000,8
7,3531,2014,1800000,10
21,3536,2014,1800000,10
9,3538,2014,1800000,10
6,3545,2014,1800000,10
14,3552,2014,1800000,10
21,3560,2014,1800000,10
22,3563,2014,1800000,10
4,3570,2014,1800000,10
16,3571,2014,1500000,8
26,3576,2014,1500000,8
10,3579,2014,2000000,12
9,3585,2014,1800000,10
7,3586,2014,1800000,10
16,3587,2014,1500000,8
8,3589,2014,2000000,12
12,3590,2014,2000000,12
2,3594,2014,1800000,10
16,3595,2014,1500000,8
3,3600,2014,2000000,12
26,3604,2014,1500000,8
9,3607,2014,1800000,10
12,3609,2014,2000000,12
29,3611,2014,2000000,12
4,3614,2014,1800000,10
3,3615,2014,2000000,12
12,3624,2014,2000000,12
23,3628,2014,1800000,10
24,3630,2014,1500000,8
28,3636,2014,2000000,12
20,3648,2014,1500000,8
29,3656,2014,2000000,12
20,3660,2014,1500000,8
17,3662,2014,2000000,12
6,3663,2014,1800000,10
4,3667,2014,1800000,10
13,3676,2014,1500000,8
9,3679,2014,1800000,10
29,3681,2014,2000000,12
1,3688,2014,1800000,10
11,3689,2014,1800000,10
17,3696,2014,2000000,12
18,3698,2014,1500000,8
24,3705,2014,1500000,8
10,3716,2014,2000000,12
6,3718,2014,1800000,10
19,3723,2014,1500000,8
19,3724,2014,1500000,8
2,3727,2014,1800000,10
26,3731,2014,1500000,8
6,3736,2014,1800000,10
22,3740,2014,1800000,10
13,3748,2014,1500000,8
26,3756,2014,1500000,8
19,3763,2014,1500000,8
16,3764,2014,1500000,8
13,3769,2014,1500000,8
14,3778,2014,1800000,10
28,3785,2014,2000000,12
7,3789,2014,1800000,10
30,3796,2014,1500000,8
11,3798,2014,1800000,10
28,3808,2014,2000000,12
21,3810,2014,1800000,10
11,3820,2014,1800000,10
27,3822,2014,1500000,8
20,3825,2014,1500000,8
15,3826,2014,1500000,8
20,3838,2014,1500000,8
23,3839,2014,1800000,10
16,3842,2014,1500000,8
16,3847,2014,1500000,8
15,3851,2014,1500000,8
10,3854,2014,2000000,12
29,3863,2014,2000000,12
22,3867,2014,1800000,10
2,3873,2014,1800000,10
26,3874,2014,1500000,8
5,3879,2014,2000000,12
2,3884,2014,1800000,10
26,3885,2014,1500000,8
3,3887,2014,2000000,12
26,3888,2014,1500000,8
4,3889,2014,1800000,10
28,3892,2014,2000000,12
12,3901,2014,2000000,12
13,3906,2014,1500000,8
5,3908,2014,2000000,12
5,3915,2014,2000000,12
1,3916,2014,1800000,10
